fight_id,fighter_id,opening,closing_range_min,closing_range_max
633fbb0894c002d2,8d9586726252dbf7,240,255,260
70ab91b37be75408,8d9586726252dbf7,150,230,245
7bb335510a749419,8d9586726252dbf7,130,155,155
a16d8d0cc93372c4,8d9586726252dbf7,-125,120,120
e640fd983577d349,8d9586726252dbf7,-120,120,125
03d30a534dee8ac5,8ddf9c51c5fdea75,140,110,110
15b62b191eb6dacf,8ddf9c51c5fdea75,-270,-245,-245
1fa6d636d283ac84,8ddf9c51c5fdea75,-175,-160,-160
48db60440ead6f6d,8ddf9c51c5fdea75,200,215,215
6834ae686aa0c588,8ddf9c51c5fdea75,175,195,205
704a089fde021153,8ddf9c51c5fdea75,-385,-240,-210
828776734a528b62,8ddf9c51c5fdea75,-270,-220,-220
a34dc525a16ce375,8ddf9c51c5fdea75,-120,160,160
a7c63a2b33049ace,8ddf9c51c5fdea75,-350,-360,-360
c715c165cb3469d2,8ddf9c51c5fdea75,-350,-500,-500
dd5f7a14f5782f79,8ddf9c51c5fdea75,-420,-470,-470
e0ca5ac323768da0,8ddf9c51c5fdea75,150,195,210
144443d4dbf43990,8e1f36476ef02a6a,130,130,163
3ecccdab76baa59c,8e1f36476ef02a6a,190,325,385
515ecc54219bcc4c,8e1f36476ef02a6a,100,115,137
5885445f39dac389,8e1f36476ef02a6a,110,162,175
5d5bf07dbfada0e3,8e1f36476ef02a6a,-175,-222,-200
751cf3d52fce1d1f,8e1f36476ef02a6a,-150,-167,-148
8d70694ceeb0dc9a,8e1f36476ef02a6a,170,125,126
c93eebe24aa0299d,8e1f36476ef02a6a,550,850,1100
cda0d9b5ce9b9c12,8e1f36476ef02a6a,-120,-105,-105
dd51d1aed9536da6,8e1f36476ef02a6a,-130,-143,-130
dd9cbf6d6284de26,8e1f36476ef02a6a,135,120,160
f9a4e625dffc30d4,8e1f36476ef02a6a,125,145,205
2ae7404681deb3b3,8e382b585a92affe,124,128,154
357c5b86ec83b826,8e382b585a92affe,125,110,117
508e622130b0a84d,8e382b585a92affe,210,163,200
7fbf09533c59e43f,8e382b585a92affe,115,-125,100
b7575b0ec9f81741,8e382b585a92affe,136,130,146
e6031b5937294176,8e382b585a92affe,170,145,165
0387bc11a0a0c325,8e5bfd4e82352340,150,-105,100
7206d0aa1d53e518,8e5bfd4e82352340,150,165,165
8348ff428d1687ab,8e5bfd4e82352340,-180,150,150
bc3323f172832a53,8e5bfd4e82352340,220,240,255
db690563ae7fa070,8e5bfd4e82352340,250,205,205
f3ebaf9af44c1e6d,8e5bfd4e82352340,165,180,200
450534f9fb9b13cd,8e5d953bdb9ae5e7,-110,-172,-137
7efca050bc7be8ac,8e5d953bdb9ae5e7,-188,-275,-225
924f982f0d9d2142,8e5d953bdb9ae5e7,-200,-159,-136
a0362d60d2e1db0d,8e5d953bdb9ae5e7,-150,-230,-170
a2eafd9e1d5031b1,8e5d953bdb9ae5e7,-275,-145,-136
d0d74672150ddea3,8e5d953bdb9ae5e7,-148,100,122
b23554da35a84fbc,8e6654e9f0461b8f,-185,-188,-148
ee85a66d86490f83,8e893f269d5696b2,-270,-275,-275
7ab72866ff2a6a7e,8e8e4487c621aa1c,-290,-210,-205
9afda67fdb4d7c07,8e8e4487c621aa1c,-210,-185,-177
6ecfa439ef900bcc,8e9eb3fc86db0f7d,-150,-175,-162
0a598768f5c8d540,8eb046f83e82bf26,230,195,220
1ceab8fa45996f51,8eb046f83e82bf26,-300,-300,-300
3bbc222130d9dac7,8eb046f83e82bf26,-278,-280,-250
5d11b618f24082dd,8eb046f83e82bf26,-120,-150,-132
96cc199d78732d11,8eb046f83e82bf26,-154,-185,-163
b96c8fef6c9f92db,8eb046f83e82bf26,-200,-335,-300
d5929b7fbc801ce4,8eb046f83e82bf26,-200,-225,-198
fce6522f42b48f18,8eb046f83e82bf26,-142,-145,-115
47362cae6ba0e077,8ebc3a8da015d70c,-300,-435,-350
93a0a19c2c1cfe66,8ebc3a8da015d70c,118,140,160
8452ff5ae6316931,8ef4a91ac694b7ce,120,123,135
fe5427398fd9d9dc,8ef4a91ac694b7ce,200,485,525
15f48dd8cf8ae455,8f0d576beba1cfcd,170,120,125
464133df9ca19865,8f0d576beba1cfcd,285,400,410
4664432c0d592411,8f0d576beba1cfcd,250,350,390
ec659c4e19f62700,8f0d576beba1cfcd,170,365,365
04476d021385a621,8f2d9ee27f206f1f,158,180,180
98b1ee14ad4ea1c6,8f2d9ee27f206f1f,-120,-160,-160
41eb39f532e148d9,8f2deefe8c5dfb5d,150,145,146
0bf405dabb25251a,8f382b3baa954d2a,185,340,360
7fe2b6a9fc4748fa,8f382b3baa954d2a,-155,147,150
a932059e61f4c25e,8f382b3baa954d2a,135,400,525
af2ef75664656957,8f382b3baa954d2a,-120,140,140
f5a038c18f7a44fc,8f382b3baa954d2a,245,275,295
3e610c7a2ab31acd,8f3df4c579cfbb69,180,250,280
83f6a6fc79036749,8f3df4c579cfbb69,175,200,210
8938fad6ec08499d,8f3df4c579cfbb69,310,370,370
a4bc92bfe82d0547,8f3df4c579cfbb69,-215,-160,-160
a7cc5dc1a5c1e643,8f3df4c579cfbb69,315,475,540
2c7b788effdc1b4c,8f4eeaf7a0df7c1a,225,165,170
4bf6b6904ec94421,8f4eeaf7a0df7c1a,-110,-105,100
7e9cb0c322773157,8f4eeaf7a0df7c1a,-140,-140,-140
eee7f546c126ee8b,8f4eeaf7a0df7c1a,220,149,155
0b98d84a2795f7f8,8f5c8850b2484173,-140,-180,-160
181429d8227794cb,8f5c8850b2484173,-305,-375,-350
23692b9936363da3,8f5c8850b2484173,-215,-150,-150
79884c0df84662b9,8f5c8850b2484173,-280,-320,-310
8accd04438b91262,8f5c8850b2484173,-385,-278,-245
b3bf1b6ad2d1a533,8f5c8850b2484173,-190,-525,-525
ee65977baeca3c85,8f5c8850b2484173,-505,-1050,-1050
f56c6646b54c0662,8f5c8850b2484173,-350,-600,-575
fcb3e9f89987d519,8f5c8850b2484173,-185,-335,-315
11f7bac5037a184c,8f6a18831a120817,-145,-125,100
164eb9071caf3fe8,8f6a18831a120817,140,170,195
2bcb1b0b05e2c739,8f6a18831a120817,100,-120,-115
3b1453df439a5024,8f6a18831a120817,-230,-180,-160
4eb5f99202f5fe97,8f6a18831a120817,-115,-155,-120
62fecd327391557e,8f6a18831a120817,170,270,270
63af858a04c1ad79,8f6a18831a120817,185,245,260
65f4d4f44e6e73f7,8f6a18831a120817,328,290,290
aa232e53d285cc6d,8f6a18831a120817,-190,-200,-190
adc1038ed2e76391,8f6a18831a120817,-160,-205,-200
b7653a82f4b07b1f,8f6a18831a120817,-170,-185,-181
c7c7be3b0d65a7da,8f6a18831a120817,-350,-550,-500
da7d7b4f20cd2af5,8f6a18831a120817,165,170,175
6114076c689e8457,8f765fd5775a8873,-245,-225,-210
8f00da6ea8186ce2,8f765fd5775a8873,-150,-160,-148
962e74250884e4c1,8f765fd5775a8873,-250,-220,-210
a09447d185a62251,8f765fd5775a8873,-300,-286,-255
b5ea6535748edbce,8f765fd5775a8873,-275,-400,-335
d56a59a4c79cf515,8f765fd5775a8873,-135,104,112
de1acb6803ab3f14,8f765fd5775a8873,-250,-395,-350
f6246d2b9f663e33,8fa2b06572365321,-325,-290,-290
03c2707563915d7d,8fc9ae9c7527dfcb,225,170,187
11c0ef97497303ef,8fc9ae9c7527dfcb,220,182,200
578987d534a0d205,8fc9ae9c7527dfcb,155,310,330
e9658a79cfaafbb1,8fd1f27e86661ede,330,425,425
06287b822837a616,8fd808923cffff82,-195,-170,-164
08489fdfb56ee19c,8fd808923cffff82,-155,-250,-225
0a4247ba4ae1cca5,8fd808923cffff82,155,110,130
11b369120409d2aa,8fd808923cffff82,145,130,135
25259e230be9cdc9,8fd808923cffff82,160,140,180
27901ef9e82d5690,8fd808923cffff82,150,130,131
3d95b4f94ccffa96,8fd808923cffff82,-310,-360,-360
3ded9bfdfb75f39b,8fd808923cffff82,-110,110,120
432e57033ceecee0,8fd808923cffff82,-155,-164,-160
43b416cf0c75dbd7,8fd808923cffff82,115,-110,-105
4622ec182e7fed6b,8fd808923cffff82,-185,-2000,-225
48a9d2a3967d13a4,8fd808923cffff82,125,-120,-117
5868c154789648f0,8fd808923cffff82,170,110,135
5b0cc074c657ebd4,8fd808923cffff82,-140,-140,-135
632c2d4ed12f2bdf,8fd808923cffff82,-255,-278,-235
83955de599b2d874,8fd808923cffff82,-110,-103,101
9150344ed35f355d,8fd808923cffff82,-280,-325,-315
9541cf21e031354c,8fd808923cffff82,150,164,188
98d6771af9b0ebe5,8fd808923cffff82,163,188,210
abb6e2169ba580d2,8fd808923cffff82,-185,-190,-165
adb78db5ba8ccc0f,8fd808923cffff82,140,-135,-125
b436dda934059631,8fd808923cffff82,-145,-160,-152
cab532b4544580bd,8fd808923cffff82,-175,-227,-220
f11ca082c924464c,8fd808923cffff82,-185,-210,-200
f5eae75fc240aaa6,8fd808923cffff82,-210,-230,-214
02ec66f311dce539,9014c02eff8b3d62,-265,-305,-265
28be3fbe5c377380,9014c02eff8b3d62,-140,110,135
3bebd99d5f94bec7,9014c02eff8b3d62,-145,-280,-200
6d9ea9f436ed354d,9014c02eff8b3d62,-198,-375,-225
a049c12f43914449,9014c02eff8b3d62,-225,-278,-250
a3d75cc363a6544b,9014c02eff8b3d62,-275,-350,-260
a3ee907c77544cde,9014c02eff8b3d62,-175,-265,-230
d170f6580e1c244f,9014c02eff8b3d62,-172,-250,-215
dae2484418631ff5,9014c02eff8b3d62,-285,-490,-435
db026ff6eee4d174,9014c02eff8b3d62,-200,-140,-125
0175c0d2a98576f1,901cddcbfa079097,280,500,550
55f4c3598797ce6f,901cddcbfa079097,285,320,355
89cb6801b51f2216,901cddcbfa079097,-120,100,100
d2287a9cfb6b9b07,901cddcbfa079097,-135,-120,-120
06854105c3503075,902ab9197b83d0db,205,190,200
10e35a0667d39086,902ab9197b83d0db,-660,-900,-900
28b405fe1552ccad,902ab9197b83d0db,-285,-255,-255
4c9cb823fd7e3e2c,902ab9197b83d0db,-350,-360,-355
71bcafd04decc8ce,902ab9197b83d0db,-660,-485,-485
7e27d9f37c217b63,902ab9197b83d0db,-675,-750,-685
9a1d57966d8a17a4,902ab9197b83d0db,-190,-250,-240
a602962f1dda3205,902ab9197b83d0db,190,250,295
adddc6e46da5ca19,902ab9197b83d0db,-260,-270,-270
c29850ed8d9d1073,902ab9197b83d0db,-300,-290,-280
c3544bce29be1281,902ab9197b83d0db,-215,-200,-190
e0df5f84686586a1,902ab9197b83d0db,125,176,176
e1f77d40503e5259,902ab9197b83d0db,-465,-440,-440
08e7a39eb7482ebf,902ec2cc48c8ae8a,-275,-295,-275
0e6d624086f7952e,902ec2cc48c8ae8a,165,175,187
115fa6f5f3e51bbb,902ec2cc48c8ae8a,280,550,575
1362ccc16713d404,902ec2cc48c8ae8a,-140,105,105
208c5dc52ccfd47a,902ec2cc48c8ae8a,-235,-350,-300
3f76035e52e8819b,902ec2cc48c8ae8a,140,150,170
6ecd93dbbaba7e10,902ec2cc48c8ae8a,-270,-175,-175
79fb77a0b0294aec,902ec2cc48c8ae8a,-120,187,210
8a8fea2c10512434,902ec2cc48c8ae8a,310,390,400
8c8337ce8437fe2e,902ec2cc48c8ae8a,145,140,150
9c1a2ac64c98d2f6,902ec2cc48c8ae8a,-150,-180,-166
a63bb85cc39389c7,902ec2cc48c8ae8a,142,175,230
d3c0dfa57950aefd,902ec2cc48c8ae8a,-130,115,144
ddcfa590f4644240,902ec2cc48c8ae8a,145,150,170
e0e2c1fc1a178d89,902ec2cc48c8ae8a,-325,-161,-148
e175c1a0bff30187,902ec2cc48c8ae8a,130,100,140
fe2acfdaaaec3dba,902ec2cc48c8ae8a,170,130,140
0bf8bb9b4ef329f9,907e60fd13407e1e,175,175,185
2060e8172f820d80,907e60fd13407e1e,-155,-135,-130
28f7ba820350e3a3,907e60fd13407e1e,170,165,170
54afe8c42e2062d6,907e60fd13407e1e,-270,-200,-190
8bf419824ca91470,907e60fd13407e1e,-110,-110,-110
e4549c57faca7a64,907e60fd13407e1e,-260,-220,-215
ebe38ba75cbf2320,907e60fd13407e1e,200,317,345
93330422e1f2e0be,90da09db03e41748,-175,-164,-145
9b8a82276f06829f,90da09db03e41748,-190,-135,-118
c8dfcbee63266273,90da09db03e41748,160,180,210
03bdbf2d18f3025d,90e0985df05e51bc,260,225,260
7595aabe89020780,90e0985df05e51bc,350,300,315
103b36a1b9d98102,91186547a7f3f758,-140,-185,-185
10fd87a88178aedd,91186547a7f3f758,155,-193,-193
42a361f33cbb8d6f,91186547a7f3f758,-175,-150,-150
4b9203b86f0aa870,91186547a7f3f758,-300,-330,-330
6760e48a36571feb,91186547a7f3f758,125,-118,-118
96828ec042f211bf,91186547a7f3f758,,,
a8cf22bc7d05c0a1,91186547a7f3f758,-195,-150,-150
a9dc59e90779c1e3,91186547a7f3f758,-185,-150,-150
4ffd88b2f00f4250,9123c54d0a2b72dd,135,215,225
9e75fbe17a35f272,9123c54d0a2b72dd,190,245,250
ddb4376695f115b9,9123c54d0a2b72dd,130,110,115
5b0ebb843af7465e,9147679e1a4ad4a3,160,143,145
ab27a211bcb9550b,9147679e1a4ad4a3,140,140,140
12d9b4a3931be5ec,914a897455693650,350,400,650
57785c9be5b4526d,914a897455693650,140,170,200
b8e1a9db956e245b,915c8d39d4a0e7d1,185,-120,100
df7cf7ef41eccbe6,915c8d39d4a0e7d1,200,285,290
981ed463bf5d91a8,917a5cb9821df261,170,190,220
99373dc33dfbf6e0,917a5cb9821df261,130,110,125
a3b7cbdb6d2607f4,917a5cb9821df261,285,385,415
aebdb007f8d1348a,917a5cb9821df261,-120,137,140
44ad16cd4e6c93d7,917e53fa0adea0d3,-160,-215,-205
6e574bd614afffd9,917e53fa0adea0d3,-130,-190,-190
80538f958af30aa0,917e53fa0adea0d3,160,215,215
a551d93167533459,917e53fa0adea0d3,250,330,380
a6d07c32a1cb9730,917e53fa0adea0d3,-160,-150,-125
bb70048e290f4a86,917e53fa0adea0d3,-115,105,105
be307e6647a655c8,917e53fa0adea0d3,115,115,115
8f5e57a21383fa87,918d9d89d4d52acc,-110,-105,-105
177201b1a7fa0dd0,91acd6910b802a9e,160,165,165
3b0258eb19d66f8f,91acd6910b802a9e,-160,-130,-130
4ae231bd909ceddc,91acd6910b802a9e,-260,-255,-255
4c5a2a3cf2bea222,91acd6910b802a9e,-190,-180,-180
5b986cd7289a0884,91acd6910b802a9e,-135,-135,-135
aa4aa75f0065a687,91acd6910b802a9e,-135,-106,-106
ac82d28aaa5faaf0,91acd6910b802a9e,255,305,305
bb6eacc986791dcd,91acd6910b802a9e,-600,-525,-525
d5e7fe1f5035505c,91acd6910b802a9e,-675,-320,-320
e90dd017386025c4,91acd6910b802a9e,-110,135,135
f24db9d7c3636a2a,91acd6910b802a9e,-350,-350,-350
82f2afc6d7db44f3,91d73ee59347ac16,220,240,240
ecfe522e5f1e766b,91d73ee59347ac16,290,290,290
2d42742aade53799,91dac5e69e28d5b5,-105,100,117
2f414494f2b6f426,91dac5e69e28d5b5,105,190,210
34d38d77c1d3f00e,91dac5e69e28d5b5,-235,-260,-225
4cb249714ff56656,91dac5e69e28d5b5,150,120,125
54bbc7974df586a1,91dac5e69e28d5b5,-115,-165,-150
934b44ddcb3d95e6,91dac5e69e28d5b5,-105,187,210
a0bc695b35f155f1,91dac5e69e28d5b5,150,124,140
a7ac1dfcdc083694,91dac5e69e28d5b5,130,188,230
c20e6697335c3b3d,91dac5e69e28d5b5,-300,-700,-420
c814ef3b3a26e2fe,91dac5e69e28d5b5,140,-115,-105
d99b2abf50e9a03e,91dac5e69e28d5b5,-215,-115,-110
0027e179b743c86c,91ea901c458e95dd,-230,-310,-300
2b5058614b56a898,91ea901c458e95dd,-230,-255,-245
2ff14dfede1d02dd,91ea901c458e95dd,-230,-420,-375
7962611f2adbacc0,91ea901c458e95dd,-230,-172,-165
98301c092f00cb01,91ea901c458e95dd,100,140,140
9d72aaaf34e5b512,91ea901c458e95dd,-230,-260,-245
a3935c950c40462b,91ea901c458e95dd,105,-105,100
f524520a7fe0a8b8,91ea901c458e95dd,-210,-280,-280
08bd9e03c187f66b,92437c6775b3f7d1,200,110,125
11cb7d7d774d5e6a,92437c6775b3f7d1,-230,-210,-200
15aee8ad5d9e9d58,92437c6775b3f7d1,145,100,100
3a25be6438e3f94a,92437c6775b3f7d1,335,475,525
3f5f6c576046bf77,92437c6775b3f7d1,305,365,425
64f5c4f3f3d8ad2c,92437c6775b3f7d1,-400,-570,-550
7685701c382cd49a,92437c6775b3f7d1,140,120,140
7fe1486a2c33bf91,92437c6775b3f7d1,-105,146,150
839c8cd7b1a32c7c,92437c6775b3f7d1,190,220,230
9275134accfb1adc,92437c6775b3f7d1,-245,-150,-140
dbc35626d0f0576b,92437c6775b3f7d1,235,440,480
edc00a33666b0b59,92437c6775b3f7d1,260,350,375
eea06604a47ea9a8,92437c6775b3f7d1,-270,-240,-210
fc9ec3a01d0129b6,92437c6775b3f7d1,125,-140,-137
8bd5f20f49434c65,9256f591b30c073e,-117,-120,125
cf258c17234d649e,9256f591b30c073e,-250,-275,-260
f6a3c78f15ff26c7,9256f591b30c073e,-162,-175,-150
0b2c3c4306620d6d,928ae2e5b5f7a9ec,200,210,285
151c2bd6dfefb4b5,928ae2e5b5f7a9ec,120,150,155
595557b808febe27,928ae2e5b5f7a9ec,-215,-220,-205
6e65bec924996b5a,928ae2e5b5f7a9ec,-230,-163,-160
9555d8941df4a998,928ae2e5b5f7a9ec,-190,-240,-230
bd59c07a106d331b,928ae2e5b5f7a9ec,-160,-162,-160
ed8fb10b596e6fa4,928ae2e5b5f7a9ec,235,180,200
0599f35e6679de02,92a9aa9c93192871,124,-170,-148
08e7a39eb7482ebf,92a9aa9c93192871,200,210,230
1bde9cb65d31cc76,92a9aa9c93192871,-150,125,150
1eb0491642f276ed,92a9aa9c93192871,-245,-260,-240
29bf7862fb1c28d6,92a9aa9c93192871,250,175,175
2a5484a6d5e7a2da,92a9aa9c93192871,135,130,155
37a8c442fb38db75,92a9aa9c93192871,100,-125,-105
3a8af8ee23444b72,92a9aa9c93192871,150,145,168
3b536afcc9098925,92a9aa9c93192871,250,475,525
67018331e90a9949,92a9aa9c93192871,120,180,185
69fa167ba5d0fd82,92a9aa9c93192871,-225,-333,-290
6fdcd1caa0e9d239,92a9aa9c93192871,-110,105,110
760e3f292b834637,92a9aa9c93192871,-150,-190,-164
7b9de06ef8c09ba6,92a9aa9c93192871,-230,-235,-230
8028d5de087755dc,92a9aa9c93192871,150,175,185
9f5c84d05107f42b,92a9aa9c93192871,-105,190,210
a730a20ab0c61499,92a9aa9c93192871,120,125,125
b187bdcc2ceba00f,92a9aa9c93192871,290,230,240
be977e524ef56aa4,92a9aa9c93192871,250,350,450
cf3a93dd5460593c,92a9aa9c93192871,-180,-160,-155
d13ea6559225991f,92a9aa9c93192871,315,455,510
d3255f2b8ef2b559,92a9aa9c93192871,-110,155,155
d85c76a61a820be9,92a9aa9c93192871,125,170,175
db1c5b5a710fbdb0,92a9aa9c93192871,310,200,200
dd1131c208475365,92a9aa9c93192871,135,140,145
e843a7a6f49db3bb,92a9aa9c93192871,-120,-110,-110
f039c93516e48253,92a9aa9c93192871,150,-139,-120
f63a647b74359194,92a9aa9c93192871,150,135,135
f9ab603b763998f7,92a9aa9c93192871,155,150,160
ffd3e3d37cba32da,92a9aa9c93192871,-150,-220,-210
2aff05a835ed715e,92aafa8f4b26269b,-230,-180,-174
5f7a1ba6e016b249,92aafa8f4b26269b,200,235,235
8bd1f8cb9aa06dcf,92aafa8f4b26269b,-110,100,100
fef109b9f26585b3,92aafa8f4b26269b,160,145,145
b53031bf4bd0a330,92aed9d16794f42b,130,210,240
1b7bc992c26ac10f,92b36014314b028b,165,200,225
131732f248cd2829,92b62174c175ce19,-245,-210,-200
13c4251fb451f440,92b62174c175ce19,-150,-185,-185
40a43ffdd1624bed,92b62174c175ce19,-135,-160,-140
7d26a6b4b6845e1b,92b62174c175ce19,120,140,145
959de17703476f44,92b62174c175ce19,-190,-140,-138
adc1b34f6988bd68,92b62174c175ce19,-120,115,130
c7e084949531a443,92b62174c175ce19,100,-107,100
09b8253a30360429,92fa1401b7927da3,110,100,110
1b4d5dbf5f663a97,92fa1401b7927da3,170,120,144
3266f569a6246d90,92fa1401b7927da3,-115,-125,-125
3bcbb0e039f4f5d8,92fa1401b7927da3,-105,-140,-132
4291b38643547fa7,92fa1401b7927da3,110,120,130
49ede01b061cfae3,92fa1401b7927da3,110,-105,110
5d11b618f24082dd,92fa1401b7927da3,100,107,130
6cfab1da57d260f4,92fa1401b7927da3,145,250,325
78e554aa129711ba,92fa1401b7927da3,165,210,215
8a6ecf3dc2b17c19,92fa1401b7927da3,-210,-180,-175
bf334cb4e63f3430,92fa1401b7927da3,-300,-565,-450
c39da8538d9c0321,92fa1401b7927da3,160,155,170
c4d1c4b82cf34afb,92fa1401b7927da3,130,161,170
eb277b5ea2a19124,92fa1401b7927da3,165,-110,116
63c08ecea35e8bee,9310418684bc896f,120,175,190
979538ff8ae1ccd5,9310418684bc896f,160,325,330
e886e22d31bc96c1,9310418684bc896f,-215,-150,-142
1de579eecc094c8b,934de214814b8ff4,125,140,140
65ac65daa51720e2,934de214814b8ff4,180,420,420
ac4343150638b635,9384e71bca6c409d,120,-175,-155
b87d6f71d901355b,9384e71bca6c409d,-333,-575,-500
4702ef17c48bf1d1,938ad489fb7a1f31,-350,-390,-380
72d6996a60856b5f,938ad489fb7a1f31,160,125,125
df8391ca39160d8c,938ad489fb7a1f31,-280,-355,-325
0a85b3ad328205ff,93b2b7caa457cbea,-333,-500,-400
55eebc2ee92bf00a,93b2b7caa457cbea,500,600,650
ba8eda6993922ba0,93b2b7caa457cbea,164,175,210
05061dd590c9eb34,93b62c5f2ba18e51,220,500,550
178756c3cb23b884,93b62c5f2ba18e51,-110,110,118
afc86d1076c4c3a9,93b62c5f2ba18e51,168,178,198
cb720b01fd6f9785,93b62c5f2ba18e51,125,-152,-130
20d28c177a7d43a4,93b9496275bbbf80,115,150,150
ebf204638524c377,93b9496275bbbf80,-110,-105,-105
5182daf3d8726f6d,93ce4ac89e3d7652,-150,-200,-200
997eda9196aad7f9,93ce4ac89e3d7652,-120,-110,-110
e2a61ec3bc83da98,93ce4ac89e3d7652,-145,-135,-135
0ac4f0c1b4d021f6,94426bb170c88115,-385,-625,-600
1aedd959f1523a27,94426bb170c88115,-550,-1250,-900
538ca98010ed00ec,94426bb170c88115,140,115,140
5868c154789648f0,94426bb170c88115,-195,-155,-139
70b8d357e89383bd,94426bb170c88115,-225,-303,-250
71b81d8199a0fa19,94426bb170c88115,-120,-161,1480
818b55b087013e64,94426bb170c88115,-135,-152,-145
824859c7580eb35b,94426bb170c88115,-175,-210,-160
dcb27eef6441268c,94426bb170c88115,114,126,130
ea43a5fe4ff9a3c4,94426bb170c88115,-305,-303,-275
050eb872a69c66bd,9450848a71d53776,175,200,210
2d14f73c374f2875,9450848a71d53776,-210,-170,-170
3566c8e9d3a9caa8,9450848a71d53776,-115,100,100
87b0475688168a42,9450848a71d53776,-210,-180,-170
8d6392d59e1ca099,9450848a71d53776,-210,-300,-260
8d975de5d033ccde,9450848a71d53776,-145,-105,-102
90e5169190971647,9450848a71d53776,-115,-180,-178
bd83e4a6f216230f,9450848a71d53776,-140,145,150
ec067e9c9efd7aa1,9450848a71d53776,135,110,120
ef97cccf28cf00a8,9450848a71d53776,-300,-460,-420
4df1d3183929d021,94508d80e1f885fc,225,350,375
925f745c03ebd638,94508d80e1f885fc,-185,-275,-255
ac2887a0855a3266,94508d80e1f885fc,-170,-110,-105
034cbbec91f67852,94527830000ab715,385,400,525
03bdbf2d18f3025d,94527830000ab715,-310,-320,-270
0408a452fb5c3e14,94527830000ab715,-125,-110,-105
069e3e704cbf6337,94527830000ab715,-175,-115,-110
19348172178f42ed,94527830000ab715,-195,-230,-207
1cd8f5a107f64e39,94527830000ab715,-130,-112,107
1dcc880fc80e6332,94527830000ab715,-130,135,140
3100a4e29da974ad,94527830000ab715,-120,115,115
5362ea7c63432cf9,94527830000ab715,-215,-112,-105
55231cc4112334b4,94527830000ab715,440,295,350
6f19f24780c4f23f,94527830000ab715,-105,112,115
9a85303025a077b5,94527830000ab715,150,185,195
ba5b23e7ef308883,94527830000ab715,270,290,290
bf6857338637013b,94527830000ab715,-705,-1000,-1000
bf8f747e57d6d1c7,94527830000ab715,-285,-220,-210
ceac6997d22f2f3b,94527830000ab715,-170,-170,-165
dc169cc01d675125,94527830000ab715,-175,-245,-240
df661c70c40adf84,94527830000ab715,-155,150,150
e2503ed6a1f9257d,94527830000ab715,115,180,210
e516a0e035fd57f7,94527830000ab715,430,460,460
e9ec16e4e7cfb120,94527830000ab715,-170,-110,-105
1d8e2e8e3bd28cad,946db8a378903cc3,-120,-150,-145
5000a0bde6213fd9,947eccadb72f4f6f,115,-150,-150
f338da998c4fdf53,947eccadb72f4f6f,165,185,185
318449b3f9346566,948880beac71f028,115,135,135
857e8facd8ff7c36,9508cc6184cb2450,120,165,190
c037cf1f7b429d5e,9508cc6184cb2450,450,500,850
e9dfc2f009a77a8d,9508cc6184cb2450,225,210,265
137646de0ffd9c35,950d0ef5c17157c5,115,110,127
6708f3a32861038a,950d0ef5c17157c5,-200,-182,-160
99808befeece3a8a,950d0ef5c17157c5,-115,-150,-120
b3e12698e65cf8d0,950d0ef5c17157c5,-200,-357,-300
bc86601cf781a89c,950d0ef5c17157c5,180,135,150
87dcb3eab20f6ac1,955da1675ad58a50,-300,-455,-425
abfb3ed6dcb0e1f0,955da1675ad58a50,-210,-275,-225
0fed97329b78b887,9560ff14eb3129f7,-485,-1000,-900
24bb03f0a3415fbe,9560ff14eb3129f7,210,250,340
2f82e8079ba354f4,9560ff14eb3129f7,-125,-220,-175
4072abf0b0c179f2,9560ff14eb3129f7,130,163,180
5cd1869013741767,9560ff14eb3129f7,130,-105,110
688908886d8ac900,9560ff14eb3129f7,140,135,138
89dd4c256ca5d317,9560ff14eb3129f7,115,150,162
8a2e28da18ba6a25,9560ff14eb3129f7,180,200,235
9dfcf675cf2c1575,9560ff14eb3129f7,-175,-260,-225
b1e66cea3a4d4709,9560ff14eb3129f7,-345,-450,-400
daa38964824f1b9f,9560ff14eb3129f7,135,150,170
dd617f6ab4916ec4,9560ff14eb3129f7,-180,-270,-225
31c2d8648b06a001,9583662df31d943f,330,400,400
5182daf3d8726f6d,9583662df31d943f,120,170,170
868833557ae90877,9583662df31d943f,240,300,300
ecfe522e5f1e766b,9583662df31d943f,-380,-380,-380
f5564a9eeebd4ea0,95aff2fd8d09a5f0,-600,-2400,-1408
0f5f1f5828ebd9c5,960d6cae8879ba2b,-170,-130,-130
27635cc4d9fcac98,960d6cae8879ba2b,-260,-175,-165
53467e6296c2e5e6,960d6cae8879ba2b,-350,-525,-475
8208afe1e52b02e9,960d6cae8879ba2b,-115,-105,-105
a104c62f69ce47de,960d6cae8879ba2b,150,265,290
e0a69c1f4a019727,960d6cae8879ba2b,-135,105,110
3d790112d2e6d851,96428b9e9bd048ea,-200,-150,-126
4210f9b11debf1fc,96428b9e9bd048ea,-310,-450,-430
4804776154430aad,96428b9e9bd048ea,-140,-150,-150
5362ea7c63432cf9,96428b9e9bd048ea,165,-115,-108
7fec3b1ec923ad24,96428b9e9bd048ea,-140,-161,-150
cdf048ec9b917cfa,96428b9e9bd048ea,120,100,105
e64d80dcc6853ea0,96428b9e9bd048ea,140,-164,-150
fbce8f52689bce87,96428b9e9bd048ea,-280,-345,-335
0405e4446e8f239a,9673a497a9da119a,-350,-289,-278
16358c536d739017,9673a497a9da119a,-115,110,120
